"X","Y","Z","TimeStep1 - pressure","TimeStep2 - pressure","TimeStep3 - pressure","TimeStep4 - pressure","TimeStep5 - pressure","TimeStep6 - pressure","TimeStep7 - pressure","TimeStep8 - pressure","TimeStep9 - pressure","TimeStep10 - pressure","TimeStep11 - pressure","TimeStep12 - pressure","TimeStep13 - pressure","TimeStep14 - pressure","TimeStep15 - pressure","TimeStep16 - pressure","TimeStep17 - pressure","TimeStep18 - pressure","TimeStep19 - pressure","TimeStep20 - pressure","TimeStep21 - pressure","TimeStep22 - pressure","TimeStep23 - pressure","TimeStep24 - pressure","TimeStep25 - pressure","TimeStep26 - pressure","TimeStep27 - pressure","TimeStep28 - pressure","TimeStep29 - pressure","TimeStep30 - pressure","TimeStep31 - pressure","TimeStep32 - pressure","TimeStep33 - pressure","TimeStep34 - pressure","TimeStep35 - pressure","TimeStep36 - pressure","TimeStep37 - pressure","TimeStep38 - pressure","TimeStep39 - pressure","TimeStep40 - pressure","TimeStep41 - pressure","TimeStep42 - pressure","TimeStep43 - pressure","TimeStep44 - pressure","TimeStep45 - pressure","TimeStep46 - pressure","TimeStep47 - pressure","TimeStep48 - pressure","TimeStep49 - pressure","TimeStep50 - pressure","TimeStep51 - pressure","TimeStep52 - pressure","TimeStep53 - pressure","TimeStep54 - pressure","TimeStep55 - pressure","TimeStep56 - pressure","TimeStep57 - pressure","TimeStep58 - pressure","TimeStep59 - pressure","TimeStep60 - pressure","TimeStep61 - pressure","TimeStep62 - pressure","TimeStep63 - pressure","TimeStep64 - pressure","TimeStep65 - pressure","TimeStep66 - pressure","TimeStep67 - pressure","TimeStep68 - pressure","TimeStep69 - pressure","TimeStep70 - pressure","TimeStep71 - pressure","TimeStep72 - pressure","TimeStep73 - pressure","TimeStep74 - pressure","TimeStep75 - pressure","TimeStep76 - pressure","TimeStep77 - pressure","TimeStep78 - pressure","TimeStep79 - pressure","TimeStep80 - pressure","TimeStep81 - pressure","TimeStep82 - pressure","TimeStep83 - pressure","TimeStep84 - pressure","TimeStep85 - pressure","TimeStep86 - pressure","TimeStep87 - pressure","TimeStep88 - pressure","TimeStep89 - pressure","TimeStep90 - pressure","TimeStep91 - pressure","TimeStep92 - pressure","TimeStep93 - pressure","TimeStep94 - pressure","TimeStep95 - pressure","TimeStep96 - pressure","TimeStep97 - pressure","TimeStep98 - pressure","TimeStep99 - pressure","TimeStep100 - pressure","TimeStep101 - pressure","TimeStep102 - pressure","TimeStep103 - pressure","TimeStep104 - pressure","TimeStep105 - pressure","TimeStep106 - pressure","TimeStep107 - pressure","TimeStep108 - pressure","TimeStep109 - pressure","TimeStep110 - pressure","TimeStep111 - pressure","TimeStep112 - pressure","TimeStep113 - pressure","TimeStep114 - pressure","TimeStep115 - pressure","TimeStep116 - pressure","TimeStep117 - pressure","TimeStep118 - pressure","TimeStep119 - pressure","TimeStep120 - pressure","TimeStep121 - pressure","TimeStep122 - pressure","TimeStep123 - pressure","TimeStep124 - pressure","TimeStep125 - pressure","TimeStep126 - pressure","TimeStep127 - pressure","TimeStep128 - pressure","TimeStep129 - pressure","TimeStep130 - pressure","TimeStep131 - pressure","TimeStep132 - pressure","TimeStep133 - pressure","TimeStep134 - pressure","TimeStep135 - pressure","TimeStep136 - pressure","TimeStep137 - pressure","TimeStep138 - pressure","TimeStep139 - pressure","TimeStep140 - pressure","TimeStep141 - pressure","TimeStep142 - pressure","TimeStep143 - pressure","TimeStep144 - pressure","TimeStep145 - pressure","TimeStep146 - pressure","TimeStep147 - pressure","TimeStep148 - pressure","TimeStep149 - pressure","TimeStep150 - pressure","TimeStep151 - pressure","TimeStep152 - pressure","TimeStep153 - pressure"
0.4,0.5,0.0,0.0,47660677712.90494,111245310530.50117,171646000336.60275,223218309848.33145,265593013338.6388,299908688613.29584,327542907109.49164,349748153406.3929,367575809489.83746,381884113647.66833,393366320946.33325,402580155027.31525,409973597286.9328,415906258818.39154,420666742940.0648,424486644278.99506,427551802982.5691,430011341934.8133,431984920468.00916,433568555527.84705,434839292887.7172,435858955480.2303,436677151146.4813,437333686114.75183,437860501621.3939,438283227891.01086,438622431078.3963,438894613837.31213,439113018194.9529,439288269792.9098,439428894837.74976,439541734911.48804,439632279822.999,439704934693.9941,439763234273.63055,439810014908.421,439847552533.9937,439877673402.1674,439901842930.3593,439921236995.9505,439936799144.17194,439949286492.7436,439959306566.5876,439967346854.665,439973798526.91547,439978975465.15814,439983129533.8285,439986462833.49506,439989137533.301,439991283760.69415,439993005932.28564,439994387833.849,439995496696.6021,439996386468.0858,439997100436.7812,439997673338.1469,439998133044.542,439998501921.24896,439998797914.57556,439999035424.9625,439999226007.5834,439999378934.5173,439999501645.8489,439999600111.6359,439999679122.36035,439999742521.99164,439999793394.9999,439999834216.41956,439999866972.2635,439999893256.1437,439999914346.8035,439999931270.3297,439999944850.0723,439999955746.7031,439999964490.3562,439999971506.421,439999977136.23865,439999981653.7052,439999985278.60205,439999988187.2849,439999990521.2646,439999992394.0917,439999993896.882,439999995102.7479,439999996070.35706,439999996846.7836,439999997469.80273,439999997969.7242,439999998370.87024,439999998692.75696,439999998951.04474,439999999158.29974,439999999324.6044,439999999458.0507,439999999565.1303,439999999651.05304,439999999719.99866,439999999775.322,439999999819.7148,439999999855.33594,439999999883.9191,439999999906.8546,439999999925.2586,439999999940.0265,439999999951.87646,439999999961.3849,439999999969.0145,439999999975.1371,439999999980.0498,439999999983.99164,439999999987.1547,439999999989.6932,439999999991.7297,439999999993.36395,439999999994.6753,439999999995.7276,439999999996.5719,439999999997.24927,439999999997.7931,439999999998.2294,439999999998.5793,439999999998.86035,439999999999.0856,439999999999.2666,439999999999.4116,439999999999.5281,439999999999.6213,439999999999.6965,439999999999.75684,439999999999.80493,439999999999.84357,439999999999.87463,439999999999.89966,439999999999.91974,439999999999.9357,439999999999.94855,439999999999.959,439999999999.96716,439999999999.97406,439999999999.97943,439999999999.98376,439999999999.98706,439999999999.9899,439999999999.992,439999999999.9937,439999999999.9953,439999999999.9964,439999999999.99725,439999999999.9981,439999999999.9987,439999999999.99896,439999999999.9994
0.5,0.5,0.0,0.0,67974617229.70145,150723870872.8988,225882564525.80838,288792114199.92816,340054182311.18665,381427481367.0612,414700523867.02966,441422642558.9254,462872234477.0392,480086060581.29376,493899463828.1126,504983813763.217,513878167208.8244,521015179258.23553,526742053546.72815,531337403033.2984,535024795084.8662,537983625229.17896,540357844001.5398,542262960011.8967,543791659485.6538,545018315532.8691,546002606482.40247,546792419303.3076,547426179364.0503,547934719873.8214,548342781956.1319,548670218334.98175,548932959194.37933,549143787201.4549,549312959398.993,549448706223.2264,549557631924.7164,549645035873.29517,549715170378.95105,549771447571.956,549816605407.2169,549852840869.1611,549881916857.7407,549905247955.69,549923969249.724,549938991553.9069,549951045721.8795,549960718203.794,549968479577.8344,549974707444.4282,549979704796.9729,549983714762.8383,549986932431.8137,549989514347.4664,549991586123.1803,549993248553.4008,549994582517.4106,549995652914.2053,549996511819.9095,549997201021.347,549997754049.0178,549998197808.401,549998553888.9381,549998839614.3875,549999068885.644,549999252857.038,549999400479.004,549999518933.5338,549999613983.5863,549999690253.4639,549999751453.7898,549999800562.0359,549999839967.3787,549999871586.9369,549999896959.0409,549999917318.0752,549999933654.5316,549999946763.1991,549999957281.8302,549999965722.1699,549999972494.8508,549999977929.372,549999982290.13,549999985789.281,549999988597.0625,549999990850.0776,549999992657.9374,549999994108.5966,549999995272.6321,549999996206.6748,549999996956.1675,549999997557.574,549999998040.1537,549999998427.3843,549999998738.1046,549999998987.4326,549999999187.498,549999999348.0336,549999999476.8507,549999999580.2158,549999999663.1577,549999999729.7118,549999999783.1163,549999999825.9689,549999999860.3544,549999999887.946,549999999910.0859,549999999927.8517,549999999942.107,549999999953.5459,549999999962.7247,549999999970.0898,549999999975.9995,549999999980.7418,549999999984.5471,549999999987.6002,549999999990.0507,549999999992.0168,549999999993.594,549999999994.8601,549999999995.8757,549999999996.6909,549999999997.3448,549999999997.8696,549999999998.2908,549999999998.6285,549999999998.8999,549999999999.1176,549999999999.2917,549999999999.432,549999999999.5447,549999999999.6349,549999999999.707,549999999999.7654,549999999999.8116,549999999999.8491,549999999999.8793,549999999999.9033,549999999999.9225,549999999999.9382,549999999999.9504,549999999999.9603,549999999999.9685,549999999999.9749,549999999999.9799,549999999999.9841,549999999999.9877,549999999999.9902,549999999999.9923,549999999999.994,549999999999.9954,549999999999.9965,549999999999.9973,549999999999.998,549999999999.9985,549999999999.999
0.6000000000000001,0.5,0.0,0.0,95086018469.46817,198477356579.6161,287634998080.30505,360656873518.93713,419641558094.8604,467083604026.4148,505185444874.56506,535769343580.64795,560313618656.0527,580009390125.3445,595813947034.5745,608495907492.6292,618672172475.2772,626837800903.0214,633390051582.2412,638647696736.259,642866526392.3203,646251791537.9764,648968189412.3071,651147876096.9824,652896896030.9668,654300341190.2297,655426490913.2777,656330133773.9546,657055233112.7815,657637065907.6096,658103939042.0989,658478566470.5364,658779174279.746,659020387410.7078,659213941179.9912,659369252217.3892,659493876596.5833,659593877447.455,659674119934.8378,659738507954.7915,659790174063.9668,659831631882.3503,659864898383.9802,659891592025.2245,659913011484.68,659930198845.4885,659943990293.9694,659955056801.1145,659963936766.1571,659971062210.3575,659976779795.3717,659981367688.7683,659985049097.224,659988003125.8046,659990373491.6471,659992275515.9752,659993801734.6207,659995026400.0042,659996009093.6086,659996797624.6909,659997430356.2611,659997938071.492,659998345471.355,659998672376.3575,659998934690.8309,659999145176.6982,659999314074.3566,659999449600.8854,659999558349.818,659999645611.9243,659999715632.6129,659999771818.477,659999816903.0284,659999853079.6862,659999882108.4891,659999905401.7244,659999924092.6368,659999939090.5619,659999951125.1681,659999960781.9531,659999968530.7316,659999974748.4916,659999979737.7341,659999983741.1926,659999986953.6398,659999989531.3654,659999991599.7789,659999993259.5115,659999994591.3104,659999995659.9703,659999996517.4819,659999997205.5651,659999997757.6952,659999998200.7344,659999998556.2372,659999998841.499,659999999070.3978,659999999254.0709,659999999401.4534,659999999519.7157,659999999614.6112,659999999690.7574,659999999751.8585,659999999800.8871,659999999840.2284,659999999871.7965,659999999897.1277,659999999917.4536,659999999933.7635,659999999946.8511,659999999957.3527,659999999965.7792,659999999972.5409,659999999977.9664,659999999982.3202,659999999985.8138,659999999988.6172,659999999990.8663,659999999992.6711,659999999994.1196,659999999995.2819,659999999996.2145,659999999996.9624,659999999997.563,659999999998.0448,659999999998.4314,659999999998.7417,659999999998.9905,659999999999.1904,659999999999.3506,659999999999.479,659999999999.5822,659999999999.6652,659999999999.7317,659999999999.7848,659999999999.8275,659999999999.862,659999999999.8895,659999999999.9117,659999999999.9294,659999999999.9435,659999999999.955,659999999999.9644,659999999999.9718,659999999999.9773,659999999999.9822,659999999999.9862,659999999999.989,659999999999.9912,659999999999.9934,659999999999.9951,659999999999.9963,659999999999.9973,659999999999.998,659999999999.9989,659999999999.9991
0.7000000000000001,0.5,0.0,0.0,131706021556.18167,256569976097.3482,358303195784.8707,439823820381.809,505127402336.1266,557483931278.9236,599480549966.9152,633174434472.9788,660209430342.6063,681902296816.3243,699308885931.959,713276197267.8472,724483804239.995,733476985390.5814,740693274685.676,746483754954.6211,751130140665.3805,754858484361.3392,757850174610.5074,760250760850.535,762177034569.6775,763722711363.5162,764962990316.457,765958212530.6691,766756796795.395,767397595220.8801,767911783441.5145,768324377348.9352,768655450146.0336,768921108933.0568,769134278337.9166,769305329315.2906,769442583706.3695,769552719106.7015,769641093739.4623,769712007139.6227,769768909331.6342,769814568677.3772,769851206560.3826,769880605458.8834,769904195665.581,769923124873.1511,769938314010.9067,769950502049.1494,769960281950.9839,769968129520.7072,769974426552.2721,769979479404.0377,769983533903.4801,769986787307.0007,769989397896.698,769991492680.982,769993173573.6952,769994522352.3414,769995604636.6681,769996473081.1428,769997169936.6617,769997729106.1055,769998177793.7583,769998537828.8279,769998826727.4651,769999058544.9452,769999244559.4744,769999393820.8898,769999513590.9429,769999609696.595,769999686813.5048,769999748693.5046,769999798347.1332,769999838190.1011,769999870160.8173,769999895814.6969,769999916399.833,769999932917.7175,769999946171.9666,769999956807.4144,769999965341.4904,769999972189.3866,769999977684.2623,769999982093.45,769999985631.4614,769999988470.4254,769999990748.4619,769999992576.3988,769999994043.169,769999995220.1313,769999996164.5476,769999996922.3641,769999997530.4497,769999998018.3887,769999998409.9194,769999998724.0913,769999998976.188,769999999178.4753,769999999340.794,769999999471.0415,769999999575.5541,769999999659.4176,769999999726.7109,769999999780.7081,769999999824.0369,769999999858.804,769999999886.7023,769999999909.088,769999999927.051,769999999941.4648,769999999953.0304,769999999962.3112,769999999969.758,769999999975.7338,769999999980.5287,769999999984.3762,769999999987.4635,769999999989.9408,769999999991.9287,769999999993.5237,769999999994.8036,769999999995.8307,769999999996.6548,769999999997.3162,769999999997.8468,769999999998.2725,769999999998.6141,769999999998.8885,769999999999.1084,769999999999.2849,769999999999.4264,769999999999.5399,769999999999.6315,769999999999.7045,769999999999.7633,769999999999.8103,769999999999.8481,769999999999.8785,769999999999.9027,769999999999.9224,769999999999.938,769999999999.9507,769999999999.9606,769999999999.9686,769999999999.9755,769999999999.9805,769999999999.9846,769999999999.9879,769999999999.9907,769999999999.9928,769999999999.9945,769999999999.9961,769999999999.997,769999999999.9978,769999999999.9987,769999999999.9994
0.8,0.5,0.0,0.0,181496626798.5133,327148991069.19696,439144715458.1886,527142829704.3748,597143604772.8243,653119911425.7118,697975316928.0646,733948913815.916,762808741616.1224,785964490154.6763,804544483740.9069,819453218176.6537,831416196701.9271,841015487993.2,848718126718.62,854898861199.8776,859858393509.5161,863838011554.298,867031328833.6243,869593704228.0906,871649800480.3025,873299649216.1866,874623517614.9304,875685813508.8046,876538218904.4811,877222204376.6993,877771046662.9938,878211447618.0756,878564833292.0309,878848396334.1083,879075932436.3287,879258511510.93,879405016255.2633,879522574305.9816,879616905007.3627,879692597664.4696,879753334818.5027,879802071406.9786,879841178525.0856,879872558782.3925,879897738867.1525,879917943821.5707,879934156641.62,879947166101.0085,879957605125.9943,879965981588.0286,879972703012.3287,879978096404.484,879982424159.68,879985896828.5491,879988683360.7183,879990919324.4175,879992713502.0404,879994153182.5437,879995308408.1602,879996235382.0425,879996979202.6138,879997576057.6633,879998054984.9264,879998439284.8048,879998747653.963,879998995094.9397,879999193646.0452,879999352967.0358,879999480809.0729,879999583391.8312,879999665706.0873,879999731756.5322,879999784756.6011,879999827284.8127,879999861410.217,879999888793.0574,879999910765.5428,879999928396.6617,879999942544.1895,879999953896.4211,879999963005.6566,879999970315.0715,879999976180.2782,879999980886.6256,879999984663.0836,879999987693.3823,879999990124.948,879999992076.0803,879999993641.7045,879999994897.9891,879999995906.0547,879999996714.945,879999997364.013,879999997884.8368,879999998302.7552,879999998638.1005,879999998907.1877,879999999123.1077,879999999296.3663,879999999435.3918,879999999546.9487,879999999636.4639,879999999708.2924,879999999765.9291,879999999812.1779,879999999849.2881,879999999879.0665,879999999902.961,879999999922.1345,879999999937.5198,879999999949.865,879999999959.771,879999999967.72,879999999974.0984,879999999979.2163,879999999983.3234,879999999986.6187,879999999989.2631,879999999991.3848,879999999993.0874,879999999994.4535,879999999995.5498,879999999996.4294,879999999997.1351,879999999997.7017,879999999998.1562,879999999998.5209,879999999998.8135,879999999999.0482,879999999999.2369,879999999999.3881,879999999999.509,879999999999.6063,879999999999.6846,879999999999.7472,879999999999.7976,879999999999.8379,879999999999.8702,879999999999.8964,879999999999.9171,879999999999.9337,879999999999.9474,879999999999.958,879999999999.9667,879999999999.974,879999999999.9795,879999999999.9839,879999999999.9873,879999999999.9904,879999999999.9926,879999999999.9943,879999999999.9957,879999999999.997,879999999999.9979,879999999999.9987,879999999999.9993
0.9,0.5,0.0,0.0,249436894720.6962,412293242468.11395,531185807570.40546,623261650451.5591,696159884716.3672,754353522237.7888,800955624439.449,838320752847.638,868294035669.6597,892342258346.8832,911638080908.4777,927121112529.0349,939544887016.3865,949513919724.9459,957513242624.1057,963932040893.2599,969082599584.6161,973215500551.7345,976531814784.6737,979192885145.093,981328176016.149,983041571942.4453,984416431753.2787,985519644076.3275,986404881553.1349,987115212079.7402,987685194113.1027,988142557982.7242,988509555005.423,988804040039.3672,989040340144.9625,989229951614.0297,989382099278.5905,989504185310.3329,989602149345.4017,989680757455.0271,989743834020.774,989794447795.4272,989835061201.5989,989867650131.632,989893800077.1992,989914783265.4316,989931620554.3379,989945131098.8065,989955972203.5034,989964671301.554,989971651614.8154,989977252744.1454,989981747191.3994,989985353616.9841,989988247477.9556,989990569564.2227,989992432848.1482,989993927980.7955,989995127702.2136,989996090380.3297,989996862850.6227,989997482694.7262,989997980068.8209,989998379170.7698,989998699417.3762,989998956389.0323,989999162587.7267,989999328045.28,989999460811.4067,989999567345.3427,989999652830.0958,989999721424.6042,989999776466.0752,989999820632.3455,989999856072.1575,989999884509.7019,989999907328.501,989999925638.7169,989999940331.1652,989999952120.6504,989999961580.7465,989999969171.698,989999975262.8145,989999980150.4363,989999984072.3523,989999987219.3683,989999989744.591,989999991770.875,989999993396.802,989999994701.475,989999995748.3683,989999996588.4144,989999997262.4827,989999997803.3668,989999998237.3824,989999998585.6443,989999998865.0956,989999999089.3328,989999999269.2643,989999999413.6451,989999999529.4984,989999999622.4615,989999999697.0566,989999999756.9128,989999999804.9431,989999999843.4834,989999999874.4083,989999999899.2235,989999999919.1356,989999999935.1132,989999999947.934,989999999958.2214,989999999966.4768,989999999973.1006,989999999978.4158,989999999982.6807,989999999986.1034,989999999988.8496,989999999991.053,989999999992.8213,989999999994.24,989999999995.3784,989999999996.2917,989999999997.0249,989999999997.6132,989999999998.085,989999999998.4637,989999999998.7677,989999999999.0115,989999999999.2072,989999999999.3641,989999999999.49,989999999999.5914,989999999999.6726,989999999999.7375,989999999999.7897,989999999999.8318,989999999999.8652,989999999999.8922,989999999999.9141,989999999999.9315,989999999999.9452,989999999999.9563,989999999999.9653,989999999999.9727,989999999999.9785,989999999999.983,989999999999.9863,989999999999.9895,989999999999.992,989999999999.9939,989999999999.9956,989999999999.9968,989999999999.9979,989999999999.9985,989999999999.9991
1.0,0.5,0.0,0.0,342320852114.94885,513723128641.7728,635116156192.8517,728588055486.8589,802465988086.3906,861406496802.008,908596142170.9994,946429104720.1792,976776658005.3987,1001124848806.8125,1020661260332.2078,1036337310043.4716,1048915954779.5809,1059009254727.5476,1067108290819.5083,1073607100413.5573,1078821861528.8513,1083006279645.8832,1086363932159.017,1089058173098.137,1091220080639.101,1092954834261.3337,1094346831872.71,1095463795876.1555,1096360067949.469,1097079252835.4417,1097656339766.547,1098119404734.3346,1098490976421.0857,1098789132248.0204,1099028377864.1558,1099220352864.0358,1099374397068.3734,1099498004917.859,1099597190086.9473,1099676778056.5474,1099740640879.6206,1099791885561.3413,1099833005218.7295,1099866000373.8748,1099892476281.8032,1099913721028.1162,1099930768195.9465,1099944447151.0515,1099955423391.482,1099964230924.884,1099971298248.6282,1099976969196.7397,1099981519667.8442,1099985171047.9775,1099988100981.2898,1099990452012.6545,1099992338522.649,1099993852292.3123,1099995066968.4087,1099996041646.429,1099996823745.661,1099997451316.1997,1099997954890.1248,1099998358966.9294,1099998683205.45,1099998943380.2905,1099999152149.277,1099999319669.2798,1099999454090.353,1099999561952.248,1099999648502.579,1099999717952.1267,1099999773679.6968,1099999818396.505,1099999854278.0786,1099999883070.101,1099999906173.3394,1099999924711.7947,1099999939587.3857,1099999951523.8284,1099999961101.8455,1099999968787.4192,1099999974954.4624,1099999979903.0088,1099999983873.8123,1099999987060.0564,1099999989616.756,1099999991668.2979,1099999993314.4924,1099999994635.4285,1099999995695.3716,1099999996545.8884,1099999997228.3591,1099999997775.9856,1099999998215.4111,1099999998568.0142,1099999998850.949,1099999999077.981,1099999999260.1558,1099999999406.3362,1099999999523.6338,1099999999617.7556,1099999999693.2808,1099999999753.883,1099999999802.5117,1099999999841.5322,1099999999872.843,1099999999897.9675,1099999999918.1277,1099999999934.3042,1099999999947.285,1099999999957.7012,1099999999966.0588,1099999999972.7654,1099999999978.1467,1099999999982.4648,1099999999985.93,1099999999988.7102,1099999999990.9414,1099999999992.7314,1099999999994.168,1099999999995.3208,1099999999996.2456,1099999999996.988,1099999999997.5833,1099999999998.0613,1099999999998.4448,1099999999998.7524,1099999999998.9993,1099999999999.1975,1099999999999.3562,1099999999999.484,1099999999999.5864,1099999999999.6685,1099999999999.7344,1099999999999.787,1099999999999.8298,1099999999999.8635,1099999999999.891,1099999999999.9128,1099999999999.9307,1099999999999.9446,1099999999999.956,1099999999999.965,1099999999999.9722,1099999999999.9783,1099999999999.9832,1099999999999.9868,1099999999999.9895,1099999999999.9922,1099999999999.9937,1099999999999.9956,1099999999999.9968,1099999999999.9976,1099999999999.9988,1099999999999.999
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6000000000000001,0.0,0.0,9996783939.884499,25293592215.778843,40804632540.32503,54405538753.694565,65681877832.886894,74833434829.06566,82202808142.0916,88121199814.94302,92870406998.52527,96680678969.31012,99737643245.1666,102190331693.53098,104158269122.91634,105737306400.60013,107004320329.77325,108020979193.89456,108836757218.58838,109491348833.87332,110016603410.49521,110438076457.85934,110776273718.0277,111047649158.41446,111265405643.84995,111440137347.99564,111580345207.36398,111692850517.95407,111783126806.76935,111855566128.84648,111913692747.59174,111960334595.1943,111997760855.31068,112027792361.78246,112051890184.50967,112071226712.33177,112086742691.204,112099192992.6546,112109183339.21931,112117199773.59093,112123632305.19737,112128793884.6415,112132935629.13477,112136259039.65921,112138925804.2392,112141065664.26338,112142782726.56326,112144160528.3393,112145266101.34856,112146153233.08269,112146865083.59555,112147436285.29333,112147894627.84373,112148262410.17749,112148557525.35924,112148794331.10681,112148984348.31209,112149136821.54672,112149259168.8218,112149357342.4832,112149436118.80078,112149499330.33961,112149550052.41914,112149590752.7311,112149623411.39586,112149649617.29785,112149670645.38652,112149687518.7044,112149701058.15912,112149711922.46191,112149720640.17458,112149727635.42451,112149733248.53932,112149737752.60393,112149741366.74663,112149744266.79996,112149746593.85509,112149748461.12613,112149749959.45811,112149751161.74672,112149752126.48482,112149752900.60805,112149753521.77852,112149754020.21692,112149754420.17288,112149754741.10475,112149754998.62631,112149755205.26622,112149755371.0778,112149755504.12804,112149755610.88995,112149755696.5576,112149755765.2989,112149755820.45813,112149755864.71893,112149755900.23457,112149755928.733,112149755951.60063,112149755969.95,112149755984.6739,112149755996.48862,112149756005.96896,112149756013.57613,112149756019.6803,112149756024.57834,112149756028.50865,112149756031.66243,112149756034.1931,112149756036.2237,112149756037.85309,112149756039.16057,112149756040.20967,112149756041.05151,112149756041.72704,112149756042.26909,112149756042.70403,112149756043.05302,112149756043.3331,112149756043.5578,112149756043.73811,112149756043.8828,112149756043.99889,112149756044.09209,112149756044.16682,112149756044.22682,112149756044.27492,112149756044.31354,112149756044.34453,112149756044.36942,112149756044.3894,112149756044.4054,112149756044.41823,112149756044.42853,112149756044.43681,112149756044.44342,112149756044.44876,112149756044.45305,112149756044.45648,112149756044.45923,112149756044.46143,112149756044.4632,112149756044.46465,112149756044.46577,112149756044.46669,112149756044.46744,112149756044.46803,112149756044.4685,112149756044.46886,112149756044.46918,112149756044.46938,112149756044.46962,112149756044.46974,112149756044.4699,112149756044.46999
0.2,0.6000000000000001,0.0,0.0,21052358197.649117,52240470076.37536,83327780486.76697,110362927656.40215,132695406195.4222,150791902429.964,165355157058.06494,177048092110.8036,186430156509.01572,193957064392.49768,199995778511.33417,204840780327.60626,208728203762.67673,211847398977.71747,214350229312.8097,216358513703.10483,217969982645.8495,219263047675.90283,220300623323.75595,221133191355.00006,221801258336.9232,222337327053.88205,222767478137.44308,223112639071.29398,223389602407.2151,223611842774.26657,223790172450.05725,223933267397.68976,224048089364.91562,224140224583.0374,224214155544.5355,224273479082.12082,224321081359.20364,224359278285.35852,224389928188.20853,224414522223.36795,224434256921.00885,224450092398.53284,224462799071.4692,224472995135.14133,224481176640.63275,224487741628.2848,224493009492.85028,224497236522.443,224500628367.2704,224503350044.77005,224505533967.91187,224507286387.2526,224508692560.15625,224509820898.6703,224510726297.8563,224511452806.5022,224512035770.1505,224512503550.70218,224512878906.2585,224513180098.3308,224513421780.2849,224513615710.24637,224513771323.14716,224513896189.747,224513996384.96005,224514076783.40723,224514141296.57208,224514193063.09982,224514234601.49582,224514267932.65445,224514294678.17755,224514316139.268,224514333360.03424,224514347178.28793,224514358266.30392,224514367163.52808,224514374302.82135,224514380031.51907,224514384628.3296,224514388316.89325,224514391276.66327,224514393651.63617,224514395557.3573,224514397086.54233,224514398313.58792,224514399298.19153,224514400088.25522,224514400722.21652,224514401230.91858,224514401639.1103,224514401966.65063,224514402229.475,224514402440.36993,224514402609.59583,224514402745.38577,224514402854.34607,224514402941.77783,224514403011.93454,224514403068.22964,224514403113.40182,224514403149.6487,224514403178.73395,224514403202.0725,224514403220.79977,224514403235.82684,224514403247.88483,224514403257.5604,224514403265.32422,224514403271.55405,224514403276.553,224514403280.5643,224514403283.78296,224514403286.36572,224514403288.4381,224514403290.10107,224514403291.43552,224514403292.5062,224514403293.3654,224514403294.0548,224514403294.60806,224514403295.0519,224514403295.40814,224514403295.69388,224514403295.92328,224514403296.1073,224514403296.255,224514403296.37344,224514403296.46857,224514403296.54483,224514403296.6061,224514403296.65518,224514403296.6946,224514403296.72623,224514403296.75165,224514403296.77197,224514403296.78833,224514403296.80145,224514403296.81192,224514403296.82037,224514403296.82718,224514403296.83258,224514403296.8369,224514403296.84042,224514403296.84326,224514403296.84555,224514403296.84735,224514403296.84885,224514403296.84995,224514403296.8508,224514403296.85162,224514403296.85214,224514403296.85272,224514403296.85312,224514403296.8534,224514403296.85364,224514403296.85382
